GEOID,NAME,variable,estimate,moe,year
51117,"Mecklenburg County, Virginia",B19013_001,36261,2387,2013
51119,"Middlesex County, Virginia",B19013_001,53309,4393,2013
51121,"Montgomery County, Virginia",B19013_001,45543,1756,2013
51125,"Nelson County, Virginia",B19013_001,48789,3464,2013
51127,"New Kent County, Virginia",B19013_001,70618,4365,2013
51131,"Northampton County, Virginia",B19013_001,33635,4481,2013
51133,"Northumberland County, Virginia",B19013_001,51342,4369,2013
51135,"Nottoway County, Virginia",B19013_001,36607,2571,2013
51137,"Orange County, Virginia",B19013_001,60287,2908,2013
51139,"Page County, Virginia",B19013_001,42906,2147,2013
51141,"Patrick County, Virginia",B19013_001,34864,2345,2013
51143,"Pittsylvania County, Virginia",B19013_001,42143,1383,2013
51145,"Powhatan County, Virginia",B19013_001,76548,5576,2013
51147,"Prince Edward County, Virginia",B19013_001,37436,3383,2013
51149,"Prince George County, Virginia",B19013_001,63074,5194,2013
51153,"Prince William County, Virginia",B19013_001,98071,1668,2013
51155,"Pulaski County, Virginia",B19013_001,44312,2021,2013
51157,"Rappahannock County, Virginia",B19013_001,56438,6082,2013
51159,"Richmond County, Virginia",B19013_001,47083,6346,2013
51161,"Roanoke County, Virginia",B19013_001,60795,1898,2013
51163,"Rockbridge County, Virginia",B19013_001,48313,3448,2013
51165,"Rockingham County, Virginia",B19013_001,52195,1698,2013
51167,"Russell County, Virginia",B19013_001,33872,2120,2013
51169,"Scott County, Virginia",B19013_001,38355,2238,2013
51171,"Shenandoah County, Virginia",B19013_001,49625,2770,2013
51173,"Smyth County, Virginia",B19013_001,37239,2192,2013
51175,"Southampton County, Virginia",B19013_001,46150,3633,2013
51177,"Spotsylvania County, Virginia",B19013_001,78345,2456,2013
51179,"Stafford County, Virginia",B19013_001,97110,2291,2013
51181,"Surry County, Virginia",B19013_001,47292,7922,2013
51183,"Sussex County, Virginia",B19013_001,39635,3529,2013
51185,"Tazewell County, Virginia",B19013_001,35693,2281,2013
51187,"Warren County, Virginia",B19013_001,61610,3321,2013
51191,"Washington County, Virginia",B19013_001,41897,2436,2013
51193,"Westmoreland County, Virginia",B19013_001,49157,3913,2013
51195,"Wise County, Virginia",B19013_001,36218,1642,2013
51197,"Wythe County, Virginia",B19013_001,41275,2416,2013
51199,"York County, Virginia",B19013_001,82073,2253,2013
51510,"Alexandria city, Virginia",B19013_001,85706,2296,2013
51515,"Bedford city, Virginia",B19013_001,35593,5834,2013
51520,"Bristol city, Virginia",B19013_001,32221,3099,2013
51530,"Buena Vista city, Virginia",B19013_001,36591,8171,2013
51540,"Charlottesville city, Virginia",B19013_001,44601,3664,2013
51550,"Chesapeake city, Virginia",B19013_001,69743,1753,2013
51570,"Colonial Heights city, Virginia",B19013_001,50835,3026,2013
51580,"Covington city, Virginia",B19013_001,34319,3077,2013
51590,"Danville city, Virginia",B19013_001,30786,1595,2013
51595,"Emporia city, Virginia",B19013_001,32155,4192,2013
51600,"Fairfax city, Virginia",B19013_001,97242,7930,2013
51610,"Falls Church city, Virginia",B19013_001,120000,10585,2013
51620,"Franklin city, Virginia",B19013_001,31928,2679,2013
51630,"Fredericksburg city, Virginia",B19013_001,47040,3240,2013
51640,"Galax city, Virginia",B19013_001,30325,4344,2013
51650,"Hampton city, Virginia",B19013_001,50705,1412,2013
51660,"Harrisonburg city, Virginia",B19013_001,38048,2089,2013
51670,"Hopewell city, Virginia",B19013_001,37933,2313,2013
51678,"Lexington city, Virginia",B19013_001,36505,6973,2013
51680,"Lynchburg city, Virginia",B19013_001,38138,1832,2013
51683,"Manassas city, Virginia",B19013_001,71036,3067,2013
51685,"Manassas Park city, Virginia",B19013_001,71227,4405,2013
51690,"Martinsville city, Virginia",B19013_001,28116,3512,2013
51700,"Newport News city, Virginia",B19013_001,51027,966,2013
51710,"Norfolk city, Virginia",B19013_001,44747,1097,2013
51720,"Norton city, Virginia",B19013_001,39416,8522,2013
51730,"Petersburg city, Virginia",B19013_001,34424,2621,2013
51735,"Poquoson city, Virginia",B19013_001,81892,7214,2013
51740,"Portsmouth city, Virginia",B19013_001,46166,1500,2013
51750,"Radford city, Virginia",B19013_001,30714,5936,2013
51760,"Richmond city, Virginia",B19013_001,40496,963,2013
51770,"Roanoke city, Virginia",B19013_001,38145,1657,2013
51775,"Salem city, Virginia",B19013_001,48733,3207,2013
51790,"Staunton city, Virginia",B19013_001,38501,2246,2013
51800,"Suffolk city, Virginia",B19013_001,66085,1952,2013
51810,"Virginia Beach city, Virginia",B19013_001,65219,859,2013
51820,"Waynesboro city, Virginia",B19013_001,44847,2922,2013
51830,"Williamsburg city, Virginia",B19013_001,48616,2700,2013
51840,"Winchester city, Virginia",B19013_001,44200,2441,2013
51001,"Accomack County, Virginia",B19013_001,39389,2682,2014
51003,"Albemarle County, Virginia",B19013_001,67958,3606,2014
51005,"Alleghany County, Virginia",B19013_001,45183,2986,2014
51007,"Amelia County, Virginia",B19013_001,55870,6467,2014
51009,"Amherst County, Virginia",B19013_001,44765,2799,2014
51011,"Appomattox County, Virginia",B19013_001,47927,3002,2014
51013,"Arlington County, Virginia",B19013_001,105120,1902,2014
51015,"Augusta County, Virginia",B19013_001,54018,1636,2014
51017,"Bath County, Virginia",B19013_001,46153,5766,2014
51019,"Bedford County, Virginia",B19013_001,56043,1550,2014
51021,"Bland County, Virginia",B19013_001,43508,3429,2014
51023,"Botetourt County, Virginia",B19013_001,63011,4542,2014
51025,"Brunswick County, Virginia",B19013_001,37028,2324,2014
51027,"Buchanan County, Virginia",B19013_001,29678,2188,2014
51029,"Buckingham County, Virginia",B19013_001,38484,3145,2014
51031,"Campbell County, Virginia",B19013_001,47055,2629,2014
51033,"Caroline County, Virginia",B19013_001,58417,3012,2014
51035,"Carroll County, Virginia",B19013_001,33495,2345,2014
51036,"Charles City County, Virginia",B19013_001,48088,3539,2014
51037,"Charlotte County, Virginia",B19013_001,34820,3203,2014
51041,"Chesterfield County, Virginia",B19013_001,72514,992,2014
51043,"Clarke County, Virginia",B19013_001,75508,4978,2014
51045,"Craig County, Virginia",B19013_001,46658,7656,2014
51047,"Culpeper County, Virginia",B19013_001,65235,3402,2014
51049,"Cumberland County, Virginia",B19013_001,41484,5959,2014
51051,"Dickenson County, Virginia",B19013_001,33106,2226,2014
51053,"Dinwiddie County, Virginia",B19013_001,52328,2521,2014
51057,"Essex County, Virginia",B19013_001,42143,4251,2014
51059,"Fairfax County, Virginia",B19013_001,112102,1006,2014
51061,"Fauquier County, Virginia",B19013_001,92078,3739,2014
51063,"Floyd County, Virginia",B19013_001,47543,4382,2014
51065,"Fluvanna County, Virginia",B19013_001,64641,2895,2014
51067,"Franklin County, Virginia",B19013_001,44827,2817,2014
51069,"Frederick County, Virginia",B19013_001,68719,3058,2014
51071,"Giles County, Virginia",B19013_001,45919,2245,2014
51073,"Gloucester County, Virginia",B19013_001,60980,4774,2014
51075,"Goochland County, Virginia",B19013_001,82460,4541,2014
51077,"Grayson County, Virginia",B19013_001,28892,1738,2014
51079,"Greene County, Virginia",B19013_001,63739,5386,2014
51081,"Greensville County, Virginia",B19013_001,38933,4028,2014
51083,"Halifax County, Virginia",B19013_001,35093,2059,2014
51085,"Hanover County, Virginia",B19013_001,77550,2122,2014
51087,"Henrico County, Virginia",B19013_001,61438,1048,2014
51089,"Henry County, Virginia",B19013_001,34344,1278,2014
51091,"Highland County, Virginia",B19013_001,44132,5784,2014
51093,"Isle of Wight County, Virginia",B19013_001,65910,3178,2014
51095,"James City County, Virginia",B19013_001,76705,2556,2014
51097,"King and Queen County, Virginia",B19013_001,47804,3103,2014
51099,"King George County, Virginia",B19013_001,83071,5434,2014
51101,"King William County, Virginia",B19013_001,63560,4684,2014
51103,"Lancaster County, Virginia",B19013_001,49456,3365,2014
51105,"Lee County, Virginia",B19013_001,31264,1981,2014
51107,"Loudoun County, Virginia",B19013_001,123966,1443,2014
51109,"Louisa County, Virginia",B19013_001,57126,4429,2014
51111,"Lunenburg County, Virginia",B19013_001,37881,3376,2014
51113,"Madison County, Virginia",B19013_001,51641,5412,2014
51115,"Mathews County, Virginia",B19013_001,63157,6196,2014
51117,"Mecklenburg County, Virginia",B19013_001,37756,2719,2014
51119,"Middlesex County, Virginia",B19013_001,54452,4095,2014
51121,"Montgomery County, Virginia",B19013_001,44810,2199,2014
51125,"Nelson County, Virginia",B19013_001,50131,4827,2014
51127,"New Kent County, Virginia",B19013_001,73030,5344,2014
51131,"Northampton County, Virginia",B19013_001,34656,3267,2014
51133,"Northumberland County, Virginia",B19013_001,50774,3849,2014
51135,"Nottoway County, Virginia",B19013_001,35911,3365,2014
51137,"Orange County, Virginia",B19013_001,63538,3159,2014
51139,"Page County, Virginia",B19013_001,43063,2189,2014
51141,"Patrick County, Virginia",B19013_001,34753,2684,2014
51143,"Pittsylvania County, Virginia",B19013_001,42311,1548,2014
51145,"Powhatan County, Virginia",B19013_001,75447,4434,2014
51147,"Prince Edward County, Virginia",B19013_001,37238,4449,2014
51149,"Prince George County, Virginia",B19013_001,61071,3301,2014
51153,"Prince William County, Virginia",B19013_001,98514,1689,2014
51155,"Pulaski County, Virginia",B19013_001,45635,2909,2014
51157,"Rappahannock County, Virginia",B19013_001,59753,4922,2014
51159,"Richmond County, Virginia",B19013_001,47199,4654,2014
51161,"Roanoke County, Virginia",B19013_001,60950,1892,2014
51163,"Rockbridge County, Virginia",B19013_001,48550,3554,2014
51165,"Rockingham County, Virginia",B19013_001,53728,1686,2014
51167,"Russell County, Virginia",B19013_001,34768,3584,2014
51169,"Scott County, Virginia",B19013_001,36579,2756,2014
51171,"Shenandoah County, Virginia",B19013_001,47936,2949,2014
51173,"Smyth County, Virginia",B19013_001,37880,1991,2014
51175,"Southampton County, Virginia",B19013_001,49690,4434,2014
51177,"Spotsylvania County, Virginia",B19013_001,78505,2156,2014
51179,"Stafford County, Virginia",B19013_001,98721,2449,2014
51181,"Surry County, Virginia",B19013_001,51527,5300,2014
51183,"Sussex County, Virginia",B19013_001,36972,4640,2014
51185,"Tazewell County, Virginia",B19013_001,36248,1974,2014
51187,"Warren County, Virginia",B19013_001,60560,4674,2014
51191,"Washington County, Virginia",B19013_001,42458,2081,2014
51193,"Westmoreland County, Virginia",B19013_001,48750,6400,2014
51195,"Wise County, Virginia",B19013_001,37357,2403,2014
51197,"Wythe County, Virginia",B19013_001,40185,2450,2014
51199,"York County, Virginia",B19013_001,80900,2698,2014
51510,"Alexandria city, Virginia",B19013_001,87319,2506,2014
51520,"Bristol city, Virginia",B19013_001,33616,4058,2014
51530,"Buena Vista city, Virginia",B19013_001,32789,6070,2014
51540,"Charlottesville city, Virginia",B19013_001,47218,3095,2014
51550,"Chesapeake city, Virginia",B19013_001,70176,1583,2014
51570,"Colonial Heights city, Virginia",B19013_001,52529,2919,2014
51580,"Covington city, Virginia",B19013_001,38176,4946,2014
51590,"Danville city, Virginia",B19013_001,32173,1426,2014
51595,"Emporia city, Virginia",B19013_001,30240,6273,2014
51600,"Fairfax city, Virginia",B19013_001,100584,6960,2014
51610,"Falls Church city, Virginia",B19013_001,120500,7427,2014
51620,"Franklin city, Virginia",B19013_001,33133,4309,2014
51630,"Fredericksburg city, Virginia",B19013_001,49454,3074,2014
51640,"Galax city, Virginia",B19013_001,30430,4273,2014
51650,"Hampton city, Virginia",B19013_001,49879,1767,2014
51660,"Harrisonburg city, Virginia",B19013_001,38807,2285,2014
51670,"Hopewell city, Virginia",B19013_001,39156,2372,2014
51678,"Lexington city, Virginia",B19013_001,36840,5818,2014
51680,"Lynchburg city, Virginia",B19013_001,39391,1539,2014
51683,"Manassas city, Virginia",B19013_001,71215,4388,2014
51685,"Manassas Park city, Virginia",B19013_001,73460,4357,2014
51690,"Martinsville city, Virginia",B19013_001,27746,3802,2014
51700,"Newport News city, Virginia",B19013_001,51000,1081,2014
51710,"Norfolk city, Virginia",B19013_001,44150,1021,2014
51720,"Norton city, Virginia",B19013_001,36148,6926,2014
51730,"Petersburg city, Virginia",B19013_001,33927,2450,2014
51735,"Poquoson city, Virginia",B19013_001,83460,8664,2014
51740,"Portsmouth city, Virginia",B19013_001,46239,1421,2014
51750,"Radford city, Virginia",B19013_001,30284,6026,2014
51760,"Richmond city, Virginia",B19013_001,41331,939,2014
51770,"Roanoke city, Virginia",B19013_001,39530,1248,2014
51775,"Salem city, Virginia",B19013_001,50590,2117,2014
51790,"Staunton city, Virginia",B19013_001,39982,2611,2014
51800,"Suffolk city, Virginia",B19013_001,66822,2281,2014
51810,"Virginia Beach city, Virginia",B19013_001,67001,938,2014
51820,"Waynesboro city, Virginia",B19013_001,45499,2620,2014
51830,"Williamsburg city, Virginia",B19013_001,48057,4448,2014
51840,"Winchester city, Virginia",B19013_001,44731,2463,2014
51001,"Accomack County, Virginia",B19013_001,39412,2723,2015
51003,"Albemarle County, Virginia",B19013_001,68449,3020,2015
51005,"Alleghany County, Virginia",B19013_001,45007,2876,2015
51007,"Amelia County, Virginia",B19013_001,56850,7882,2015
51009,"Amherst County, Virginia",B19013_001,47558,3068,2015
51011,"Appomattox County, Virginia",B19013_001,48823,2438,2015
51013,"Arlington County, Virginia",B19013_001,105763,2428,2015
51015,"Augusta County, Virginia",B19013_001,54558,1909,2015
51017,"Bath County, Virginia",B19013_001,43646,7122,2015
51019,"Bedford County, Virginia",B19013_001,56316,1620,2015
51021,"Bland County, Virginia",B19013_001,45294,3389,2015
51023,"Botetourt County, Virginia",B19013_001,60454,2689,2015
51025,"Brunswick County, Virginia",B19013_001,36919,2485,2015
51027,"Buchanan County, Virginia",B19013_001,29679,1966,2015
51029,"Buckingham County, Virginia",B19013_001,40331,2976,2015
51031,"Campbell County, Virginia",B19013_001,47699,2817,2015
51033,"Caroline County, Virginia",B19013_001,59227,4268,2015
51035,"Carroll County, Virginia",B19013_001,35000,2955,2015
51036,"Charles City County, Virginia",B19013_001,49563,3732,2015
51037,"Charlotte County, Virginia",B19013_001,35079,5329,2015
51041,"Chesterfield County, Virginia",B19013_001,72609,1175,2015
51043,"Clarke County, Virginia",B19013_001,71295,4893,2015
51045,"Craig County, Virginia",B19013_001,44330,5528,2015
51047,"Culpeper County, Virginia",B19013_001,66697,3512,2015
51049,"Cumberland County, Virginia",B19013_001,39301,6122,2015
51051,"Dickenson County, Virginia",B19013_001,33624,3355,2015
51053,"Dinwiddie County, Virginia",B19013_001,51397,2129,2015
51057,"Essex County, Virginia",B19013_001,42760,5157,2015
51059,"Fairfax County, Virginia",B19013_001,112552,1041,2015
51061,"Fauquier County, Virginia",B19013_001,91609,3727,2015
51063,"Floyd County, Virginia",B19013_001,48005,4456,2015
51065,"Fluvanna County, Virginia",B19013_001,63938,3207,2015
51067,"Franklin County, Virginia",B19013_001,46870,2784,2015
51069,"Frederick County, Virginia",B19013_001,69098,3616,2015
51071,"Giles County, Virginia",B19013_001,46390,1866,2015
51073,"Gloucester County, Virginia",B19013_001,61121,4014,2015
51075,"Goochland County, Virginia",B19013_001,79330,5125,2015
51077,"Grayson County, Virginia",B19013_001,29942,1952,2015
51079,"Greene County, Virginia",B19013_001,61550,5109,2015
51081,"Greensville County, Virginia",B19013_001,38012,3342,2015
51083,"Halifax County, Virginia",B19013_001,35240,2552,2015
51085,"Hanover County, Virginia",B19013_001,78645,2618,2015
51087,"Henrico County, Virginia",B19013_001,61934,954,2015
51089,"Henry County, Virginia",B19013_001,35293,1337,2015
51091,"Highland County, Virginia",B19013_001,43914,5532,2015
51093,"Isle of Wight County, Virginia",B19013_001,65741,3250,2015
51095,"James City County, Virginia",B19013_001,75710,2922,2015
51097,"King and Queen County, Virginia",B19013_001,48292,3864,2015
51099,"King George County, Virginia",B19013_001,81688,2511,2015
51101,"King William County, Virginia",B19013_001,62031,3513,2015
51103,"Lancaster County, Virginia",B19013_001,50374,5580,2015
51105,"Lee County, Virginia",B19013_001,31086,2013,2015
51107,"Loudoun County, Virginia",B19013_001,123453,1436,2015
51109,"Louisa County, Virginia",B19013_001,57829,3890,2015
51111,"Lunenburg County, Virginia",B19013_001,39506,3696,2015
51113,"Madison County, Virginia",B19013_001,47736,4973,2015
51115,"Mathews County, Virginia",B19013_001,63845,5703,2015
51117,"Mecklenburg County, Virginia",B19013_001,37356,2391,2015
51119,"Middlesex County, Virginia",B19013_001,54654,2879,2015
51121,"Montgomery County, Virginia",B19013_001,46663,2521,2015
51125,"Nelson County, Virginia",B19013_001,47118,6098,2015
51127,"New Kent County, Virginia",B19013_001,73041,6494,2015
51131,"Northampton County, Virginia",B19013_001,35055,2997,2015
51133,"Northumberland County, Virginia",B19013_001,51885,3617,2015
51135,"Nottoway County, Virginia",B19013_001,36284,1965,2015
51137,"Orange County, Virginia",B19013_001,65166,2789,2015
51139,"Page County, Virginia",B19013_001,43895,2183,2015
51141,"Patrick County, Virginia",B19013_001,33982,4111,2015
